jp,kr
399280,MARION COUNTY
420394,MARION COUNTY
373534,MARION COUNTY
378915,MARION COUNTY
634620,MARION COUNTY
571268,MARION COUNTY
421374,MARION COUNTY
845596,MARION COUNTY
744616,MARION COUNTY
788281,MARION COUNTY
700041,MARION COUNTY
136817,MARION COUNTY
185048,MARION COUNTY
920910,MARION COUNTY
508810,MARION COUNTY
796572,MARION COUNTY
508174,MARION COUNTY
217205,MARION COUNTY
830609,MARION COUNTY
301017,MARION COUNTY
603795,MARION COUNTY
888005,MARION COUNTY
272239,MARION COUNTY
184112,MARION COUNTY
335678,MARION COUNTY
163358,MARION COUNTY
432404,MARION COUNTY
142168,MARION COUNTY
815711,MARION COUNTY
371429,MARION COUNTY
239369,MARION COUNTY
390996,MARION COUNTY
158607,MARION COUNTY
401264,MARION COUNTY
618010,MARION COUNTY
246725,MARION COUNTY
622767,MARION COUNTY
517884,MARION COUNTY
959125,MARION COUNTY
848706,MARION COUNTY
711212,MARION COUNTY
616551,MARION COUNTY
715968,MARION COUNTY
451492,MARION COUNTY
250165,MARION COUNTY
650019,MARION COUNTY
621496,MARION COUNTY
624878,MARION COUNTY
813719,MARION COUNTY
584668,MARION COUNTY
165001,MARION COUNTY
634184,MARION COUNTY
202198,MARION COUNTY
323623,MARION COUNTY
263805,MARION COUNTY
268417,MARION COUNTY
963126,MARION COUNTY
595443,MARION COUNTY
445571,MARION COUNTY
417334,MARION COUNTY
308363,MARION COUNTY
119806,MARION COUNTY
288311,MARION COUNTY
596268,MARION COUNTY
730363,MARION COUNTY
557865,MARION COUNTY
579889,MARION COUNTY
795186,MARION COUNTY
541573,MARION COUNTY
548886,MARION COUNTY
438518,MARION COUNTY
848872,MARION COUNTY
639161,MARION COUNTY
498362,MARION COUNTY
554592,MARION COUNTY
148253,MARION COUNTY
303700,MARION COUNTY
779457,MARION COUNTY
780119,MARION COUNTY
340580,MARION COUNTY
979070,MARION COUNTY
379505,MARION COUNTY
827968,MARION COUNTY
536352,MARION COUNTY
698559,MARION COUNTY
139085,MARION COUNTY
712959,MARION COUNTY
798932,MARION COUNTY
423041,MARION COUNTY
309306,MARION COUNTY
477482,MARION COUNTY
948671,MARION COUNTY
979549,MARION COUNTY
387489,MARION COUNTY
657000,MARION COUNTY
881294,MARION COUNTY
116350,MARION COUNTY
548153,MARION COUNTY
948230,MARION COUNTY
861375,MARION COUNTY
226706,MARION COUNTY
545000,MARION COUNTY
190733,MARION COUNTY
382524,MARION COUNTY
209427,MARION COUNTY
375266,MARION COUNTY
371524,MARION COUNTY
153658,MARION COUNTY
307181,MARION COUNTY
689992,MARION COUNTY
951145,MARION COUNTY
155077,MARION COUNTY
300163,MARION COUNTY
438704,MARION COUNTY
517073,MARION COUNTY
477329,MARION COUNTY
937042,MARION COUNTY
740998,MARION COUNTY
667842,MARION COUNTY
586789,MARION COUNTY
944098,MARION COUNTY
362108,MARION COUNTY
204685,MARION COUNTY
114103,MARION COUNTY
881893,MARION COUNTY
372521,MARION COUNTY
868978,MARION COUNTY
611138,MARION COUNTY
645192,MARION COUNTY
164383,MARION COUNTY
928983,MARION COUNTY
117287,MARION COUNTY
127110,MARION COUNTY
318293,MARION COUNTY
868349,MARION COUNTY
112897,MARION COUNTY
263323,MARION COUNTY
678027,MARION COUNTY
538939,MARION COUNTY
823389,MARION COUNTY
120084,MARION COUNTY
776125,MARION COUNTY
858103,MARION COUNTY
477880,MARION COUNTY
623445,MARION COUNTY
116733,MARION COUNTY
616046,MARION COUNTY
130961,MARION COUNTY
210714,MARION COUNTY
948498,MARION COUNTY
864202,MARION COUNTY
952271,MARION COUNTY
838862,MARION COUNTY
595376,MARION COUNTY
396832,MARION COUNTY
890421,MARION COUNTY
229351,MARION COUNTY
330440,MARION COUNTY
705350,MARION COUNTY
335274,MARION COUNTY
115835,MARION COUNTY
440143,MARION COUNTY
712060,MARION COUNTY
836705,MARION COUNTY
246034,MARION COUNTY
899537,MARION COUNTY
370247,MARION COUNTY
335383,MARION COUNTY
598471,MARION COUNTY
562287,MARION COUNTY
530016,MARION COUNTY
773986,MARION COUNTY
743167,MARION COUNTY
414082,MARION COUNTY
654999,MARION COUNTY
881263,MARION COUNTY
815972,MARION COUNTY
212603,MARION COUNTY
843620,MARION COUNTY
542341,MARION COUNTY
837787,MARION COUNTY
386798,MARION COUNTY
986101,MARION COUNTY
575613,MARION COUNTY
802806,MARION COUNTY
985525,MARION COUNTY
806149,MARION COUNTY
667772,MARION COUNTY
754112,MARION COUNTY
464048,MARION COUNTY
552110,MARION COUNTY
227765,MARION COUNTY
720518,MARION COUNTY
604169,MARION COUNTY
730100,MARION COUNTY
443650,MARION COUNTY
743869,MARION COUNTY
480246,MARION COUNTY
106021,MARION COUNTY
600873,MARION COUNTY
737858,MARION COUNTY
715843,MARION COUNTY
280750,MARION COUNTY
246502,MARION COUNTY
275595,MARION COUNTY
166278,MARION COUNTY
734039,MARION COUNTY
400719,MARION COUNTY
832850,MARION COUNTY
899617,MARION COUNTY
509480,MARION COUNTY
131009,MARION COUNTY
350609,MARION COUNTY
841038,MARION COUNTY
593906,MARION COUNTY
810051,MARION COUNTY
550619,MARION COUNTY
466923,MARION COUNTY
202868,MARION COUNTY
774559,MARION COUNTY
913468,MARION COUNTY
338207,MARION COUNTY
702257,MARION COUNTY
537271,MARION COUNTY
290949,MARION COUNTY
297914,MARION COUNTY
767233,MARION COUNTY
553154,MARION COUNTY
809876,MARION COUNTY
993157,MARION COUNTY
815601,MARION COUNTY
461588,MARION COUNTY
845255,MARION COUNTY
950079,MARION COUNTY
229050,MARION COUNTY
902597,MARION COUNTY
137363,MARION COUNTY
845507,MARION COUNTY
239564,MARION COUNTY
847067,MARION COUNTY
649245,MARION COUNTY
701840,MARION COUNTY
168509,MARION COUNTY
721949,MARION COUNTY
539692,MARION COUNTY
170285,MARION COUNTY
378399,MARION COUNTY
808626,MARION COUNTY
250897,MARION COUNTY
114325,MARION COUNTY
679086,MARION COUNTY
648727,MARION COUNTY
310294,SUMTER COUNTY
358232,SUMTER COUNTY
120899,SUMTER COUNTY
859830,SUMTER COUNTY
767120,SUMTER COUNTY
285099,MARION COUNTY
663467,MARION COUNTY
874064,MARION COUNTY
277094,MARION COUNTY
206861,MARION COUNTY
304093,MARION COUNTY
639232,MARION COUNTY
879582,MARION COUNTY
913207,MARION COUNTY
481310,MARION COUNTY
556087,MARION COUNTY
900996,MARION COUNTY
665027,MARION COUNTY
710110,MARION COUNTY
787035,MARION COUNTY
635018,MARION COUNTY
128356,MARION COUNTY
374675,LEVY COUNTY
529084,LEVY COUNTY
956085,LEVY COUNTY
277726,LEVY COUNTY
292676,LEVY COUNTY
397896,LEVY COUNTY
433320,LEVY COUNTY
131768,HILLSBOROUGH COUNTY
123660,HERNANDO COUNTY
954475,HERNANDO COUNTY
642105,HERNANDO COUNTY
145929,HERNANDO COUNTY
680901,HERNANDO COUNTY
717287,HERNANDO COUNTY
803042,HERNANDO COUNTY
338592,HERNANDO COUNTY
197264,HERNANDO COUNTY
449669,HERNANDO COUNTY
311776,HERNANDO COUNTY
159179,HERNANDO COUNTY
662389,HERNANDO COUNTY
168915,HERNANDO COUNTY
843573,HERNANDO COUNTY
306551,HERNANDO COUNTY
775588,HERNANDO COUNTY
206463,HERNANDO COUNTY
163851,HERNANDO COUNTY
334281,HERNANDO COUNTY
369119,HERNANDO COUNTY
396619,HERNANDO COUNTY
928632,HERNANDO COUNTY
478408,HERNANDO COUNTY
458885,HERNANDO COUNTY
535669,HERNANDO COUNTY
294389,HERNANDO COUNTY
789362,HERNANDO COUNTY
973760,HERNANDO COUNTY
417431,HERNANDO COUNTY
636284,HERNANDO COUNTY
851320,HERNANDO COUNTY
584050,HERNANDO COUNTY
346698,HERNANDO COUNTY
727088,HERNANDO COUNTY
349890,HERNANDO COUNTY
802811,HERNANDO COUNTY
275915,HERNANDO COUNTY
880170,HERNANDO COUNTY
395193,HERNANDO COUNTY
140188,HERNANDO COUNTY
144185,HERNANDO COUNTY
347848,HERNANDO COUNTY
516668,HERNANDO COUNTY
763326,HERNANDO COUNTY
726272,HERNANDO COUNTY
817013,HERNANDO COUNTY
275652,HERNANDO COUNTY
129631,HERNANDO COUNTY
650962,HERNANDO COUNTY
966272,HERNANDO COUNTY
800412,HERNANDO COUNTY
420731,HERNANDO COUNTY
596049,HERNANDO COUNTY
552791,HERNANDO COUNTY
827047,HERNANDO COUNTY
102773,HERNANDO COUNTY
921385,HERNANDO COUNTY
668211,HERNANDO COUNTY
284451,HERNANDO COUNTY
914456,HERNANDO COUNTY
597581,HERNANDO COUNTY
502696,HERNANDO COUNTY
144095,HERNANDO COUNTY
253833,HERNANDO COUNTY
832709,HERNANDO COUNTY
711544,HERNANDO COUNTY
693929,HERNANDO COUNTY
443457,HERNANDO COUNTY
658492,HERNANDO COUNTY
399942,HERNANDO COUNTY
142018,HERNANDO COUNTY
428537,HERNANDO COUNTY
702418,HERNANDO COUNTY
943626,HERNANDO COUNTY
600096,HERNANDO COUNTY
728297,HERNANDO COUNTY
543411,HERNANDO COUNTY
316277,HERNANDO COUNTY
582783,HERNANDO COUNTY
211769,HERNANDO COUNTY
692342,HERNANDO COUNTY
327610,HERNANDO COUNTY
427163,HERNANDO COUNTY
669842,HERNANDO COUNTY
199501,HERNANDO COUNTY
469409,HERNANDO COUNTY
237986,HERNANDO COUNTY
522546,HERNANDO COUNTY
782727,HERNANDO COUNTY
935784,HERNANDO COUNTY
353989,HERNANDO COUNTY
244450,HERNANDO COUNTY
866297,HERNANDO COUNTY
691272,HERNANDO COUNTY
278683,HERNANDO COUNTY
241639,HERNANDO COUNTY
798028,PASCO COUNTY
849703,PASCO COUNTY
400596,PASCO COUNTY
498333,PASCO COUNTY
200906,PASCO COUNTY
846463,PASCO COUNTY
413056,PASCO COUNTY
692655,PASCO COUNTY
523839,PASCO COUNTY
121710,PASCO COUNTY
531059,PASCO COUNTY
361336,PASCO COUNTY
579635,PASCO COUNTY
805116,PASCO COUNTY
574550,PASCO COUNTY
309310,PASCO COUNTY
542637,PASCO COUNTY
250946,PASCO COUNTY
323048,PASCO COUNTY
443485,PASCO COUNTY
319930,HERNANDO COUNTY
474780,HERNANDO COUNTY
207328,HERNANDO COUNTY
283789,HERNANDO COUNTY
227933,HERNANDO COUNTY
523587,HERNANDO COUNTY
759005,HERNANDO COUNTY
447115,HERNANDO COUNTY
824182,HERNANDO COUNTY
147194,HERNANDO COUNTY
998388,HERNANDO COUNTY
743803,HERNANDO COUNTY
300787,HERNANDO COUNTY
463464,HERNANDO COUNTY
399613,HERNANDO COUNTY
699256,HERNANDO COUNTY
818930,HERNANDO COUNTY
279729,HERNANDO COUNTY
789217,HERNANDO COUNTY
812308,HERNANDO COUNTY
328157,HERNANDO COUNTY
251733,PASCO COUNTY
891255,PASCO COUNTY
150579,PASCO COUNTY
737991,PASCO COUNTY
623833,PASCO COUNTY
800566,PASCO COUNTY
897471,PASCO COUNTY
524323,PASCO COUNTY
823974,PASCO COUNTY
495242,PASCO COUNTY
270345,PASCO COUNTY
528388,PASCO COUNTY
566069,PASCO COUNTY
709197,PASCO COUNTY
301066,PASCO COUNTY
428772,PASCO COUNTY
748823,PASCO COUNTY
412407,PASCO COUNTY
607349,PASCO COUNTY
384395,PASCO COUNTY
317684,PASCO COUNTY
985889,PASCO COUNTY
916219,PASCO COUNTY
966733,PASCO COUNTY
204312,PASCO COUNTY
880414,PASCO COUNTY
879548,PASCO COUNTY
724899,PASCO COUNTY
434377,PASCO COUNTY
840146,PASCO COUNTY
560286,PASCO COUNTY
790849,PASCO COUNTY
332864,PASCO COUNTY
674480,PASCO COUNTY
770768,PASCO COUNTY
864795,PASCO COUNTY
818826,PASCO COUNTY
315038,PASCO COUNTY
514381,PASCO COUNTY
342894,PASCO COUNTY
720077,PASCO COUNTY
155781,PASCO COUNTY
588497,PASCO COUNTY
357212,PASCO COUNTY
370651,PASCO COUNTY
640550,PASCO COUNTY
216358,PASCO COUNTY
802802,PASCO COUNTY
791725,PASCO COUNTY
862738,PASCO COUNTY
210482,PASCO COUNTY
642790,PASCO COUNTY
589450,PASCO COUNTY
367833,PASCO COUNTY
801835,PASCO COUNTY
623082,PASCO COUNTY
576399,PASCO COUNTY
416690,PASCO COUNTY
361269,PASCO COUNTY
291931,PASCO COUNTY
662842,PASCO COUNTY
730280,PASCO COUNTY
831456,PASCO COUNTY
637098,PASCO COUNTY
408125,PASCO COUNTY
224383,PASCO COUNTY
973063,PASCO COUNTY
186953,PASCO COUNTY
347618,PASCO COUNTY
647938,PASCO COUNTY
170554,PASCO COUNTY
315598,PASCO COUNTY
647528,PASCO COUNTY
794236,PASCO COUNTY
504750,PASCO COUNTY
973677,PASCO COUNTY
314679,PASCO COUNTY
480929,PINELLAS COUNTY
337877,PASCO COUNTY
488277,PASCO COUNTY
928068,PASCO COUNTY
626347,PASCO COUNTY
879088,PASCO COUNTY
967883,PASCO COUNTY
567283,PASCO COUNTY
596118,PASCO COUNTY
502416,PASCO COUNTY
637175,PASCO COUNTY
397315,PASCO COUNTY
966829,PASCO COUNTY
796376,PASCO COUNTY
472623,PASCO COUNTY
490921,PASCO COUNTY
556096,PASCO COUNTY
479318,PASCO COUNTY
884147,PASCO COUNTY
830483,PASCO COUNTY
619465,PASCO COUNTY
722711,PASCO COUNTY
808821,PASCO COUNTY
780167,PASCO COUNTY
548200,PASCO COUNTY
180326,PASCO COUNTY
885646,PASCO COUNTY
383924,PASCO COUNTY
346593,PASCO COUNTY
518307,PASCO COUNTY
174360,PASCO COUNTY
841977,PASCO COUNTY
557862,PASCO COUNTY
941960,PASCO COUNTY
874160,PASCO COUNTY
707619,PASCO COUNTY
382812,PASCO COUNTY
246322,PASCO COUNTY
775534,PASCO COUNTY
216597,PASCO COUNTY
591508,PASCO COUNTY
533507,PASCO COUNTY
496393,PASCO COUNTY
666611,PASCO COUNTY
209985,PASCO COUNTY
398153,PASCO COUNTY
594074,PASCO COUNTY
604411,PASCO COUNTY
273141,PASCO COUNTY
420607,PASCO COUNTY
533272,PASCO COUNTY
576520,PASCO COUNTY
701808,PASCO COUNTY
824969,PASCO COUNTY
658470,PASCO COUNTY
475399,PASCO COUNTY
528439,PASCO COUNTY
866270,PASCO COUNTY
447639,PASCO COUNTY
854500,PASCO COUNTY
519895,PASCO COUNTY
489611,PASCO COUNTY
562391,PASCO COUNTY
599304,PASCO COUNTY
917028,PASCO COUNTY
175100,PASCO COUNTY
740189,PASCO COUNTY
659966,PASCO COUNTY
416781,PASCO COUNTY
510878,PASCO COUNTY
217855,PASCO COUNTY
759470,PASCO COUNTY
999970,PASCO COUNTY
220489,PASCO COUNTY
833518,PASCO COUNTY
969707,PASCO COUNTY
574583,PASCO COUNTY
570314,PASCO COUNTY
953565,PASCO COUNTY
222029,PASCO COUNTY
700298,PASCO COUNTY
554890,PASCO COUNTY
211877,PASCO COUNTY
311545,PASCO COUNTY
302787,PASCO COUNTY
921435,PASCO COUNTY
389373,PASCO COUNTY
658877,PASCO COUNTY
969427,PASCO COUNTY
584964,PASCO COUNTY
650782,PASCO COUNTY
181985,PASCO COUNTY
707211,PASCO COUNTY
762290,PASCO COUNTY
838506,PASCO COUNTY
779321,PASCO COUNTY
743630,PASCO COUNTY
371289,PASCO COUNTY
437709,PASCO COUNTY
233807,PASCO COUNTY
517554,PASCO COUNTY
237014,PASCO COUNTY
201596,PASCO COUNTY
830462,PASCO COUNTY
532914,PASCO COUNTY
270901,PASCO COUNTY
255318,PASCO COUNTY
860505,PASCO COUNTY
970352,PASCO COUNTY
113048,PASCO COUNTY
553231,PASCO COUNTY
347955,PASCO COUNTY
996105,PASCO COUNTY
607739,PASCO COUNTY
711666,PASCO COUNTY
947071,PASCO COUNTY
523403,PASCO COUNTY
695252,PASCO COUNTY
191692,PASCO COUNTY
903320,PASCO COUNTY
673270,PASCO COUNTY
652788,PASCO COUNTY
528558,PASCO COUNTY
253792,PASCO COUNTY
599504,PASCO COUNTY
557086,PASCO COUNTY
664803,PASCO COUNTY
222173,PASCO COUNTY
393248,PASCO COUNTY
473348,PASCO COUNTY
818848,PASCO COUNTY
756608,PASCO COUNTY
282127,PASCO COUNTY
689146,PASCO COUNTY
140039,PASCO COUNTY
395906,PASCO COUNTY
781693,PASCO COUNTY
823484,PASCO COUNTY
373115,PASCO COUNTY
616158,PASCO COUNTY
451309,PASCO COUNTY
873182,PASCO COUNTY
686394,PASCO COUNTY
395853,PASCO COUNTY
864568,PASCO COUNTY
552158,PASCO COUNTY
986178,PASCO COUNTY
569297,PASCO COUNTY
957869,PASCO COUNTY
136298,PASCO COUNTY
462096,PASCO COUNTY
138823,PASCO COUNTY
475202,PASCO COUNTY
679707,PASCO COUNTY
545294,PASCO COUNTY
699813,PASCO COUNTY
943768,PASCO COUNTY
704422,PASCO COUNTY
815599,PASCO COUNTY
795793,PASCO COUNTY
694010,PASCO COUNTY
803209,PASCO COUNTY
604317,PASCO COUNTY
500606,PASCO COUNTY
468982,PASCO COUNTY
391394,PASCO COUNTY
113078,PASCO COUNTY
490691,PASCO COUNTY
359992,PASCO COUNTY
428060,PASCO COUNTY
572629,PASCO COUNTY
830381,PASCO COUNTY
704803,PASCO COUNTY
993780,PASCO COUNTY
444294,PASCO COUNTY
814376,PASCO COUNTY
500668,PASCO COUNTY
545334,PASCO COUNTY
820306,PASCO COUNTY
191893,PASCO COUNTY
185255,PASCO COUNTY
153228,PASCO COUNTY
321644,PASCO COUNTY
543166,PASCO COUNTY
285768,PASCO COUNTY
140148,PASCO COUNTY
453937,PASCO COUNTY
341692,PASCO COUNTY
950301,PASCO COUNTY
131965,PASCO COUNTY
557170,PASCO COUNTY
852601,PASCO COUNTY
262753,PASCO COUNTY
418707,PASCO COUNTY
456880,PASCO COUNTY
376378,PASCO COUNTY
301167,PASCO COUNTY
639708,PASCO COUNTY
475224,PASCO COUNTY
795383,PASCO COUNTY
545278,PASCO COUNTY
839109,PASCO COUNTY
540409,PASCO COUNTY
285674,PASCO COUNTY
548615,PASCO COUNTY
850363,PASCO COUNTY
329608,PASCO COUNTY
655414,PASCO COUNTY
278338,PASCO COUNTY
992126,PASCO COUNTY
993918,PASCO COUNTY
974078,PASCO COUNTY
554154,PASCO COUNTY
193935,PASCO COUNTY
653202,PASCO COUNTY
282676,PASCO COUNTY
914347,PASCO COUNTY
587770,PASCO COUNTY
766181,PASCO COUNTY
640516,PASCO COUNTY
316967,PASCO COUNTY
563065,PASCO COUNTY
383565,PASCO COUNTY
465756,PASCO COUNTY
954698,PASCO COUNTY
135078,PASCO COUNTY
882624,PASCO COUNTY
263702,PASCO COUNTY
837451,PASCO COUNTY
578482,PASCO COUNTY
781683,PASCO COUNTY
731799,PASCO COUNTY
437835,PASCO COUNTY
679018,PASCO COUNTY
477472,PASCO COUNTY
781173,PASCO COUNTY
402688,PASCO COUNTY
718076,PASCO COUNTY
720955,PASCO COUNTY
166755,PASCO COUNTY
950116,PASCO COUNTY
120919,PASCO COUNTY
810137,PASCO COUNTY
935098,PASCO COUNTY
990865,PASCO COUNTY
275584,PASCO COUNTY
641722,PASCO COUNTY
730690,PASCO COUNTY
353513,PASCO COUNTY
943413,PASCO COUNTY
424151,PASCO COUNTY
523528,PASCO COUNTY
748582,PASCO COUNTY
165850,PASCO COUNTY
457228,PASCO COUNTY
240247,PASCO COUNTY
937450,PASCO COUNTY
749543,PASCO COUNTY
307018,PASCO COUNTY
446132,PASCO COUNTY
247981,PASCO COUNTY
929646,PASCO COUNTY
554959,PASCO COUNTY
346219,PASCO COUNTY
402918,PASCO COUNTY
406279,PASCO COUNTY
620557,PASCO COUNTY
493470,PASCO COUNTY
821111,PASCO COUNTY
104817,PASCO COUNTY
648286,PASCO COUNTY
156889,PASCO COUNTY
775386,PASCO COUNTY
948192,PASCO COUNTY
415093,PASCO COUNTY
173753,PASCO COUNTY
188202,PASCO COUNTY
105670,PASCO COUNTY
386465,PASCO COUNTY
865940,PASCO COUNTY
126211,PASCO COUNTY
748417,PASCO COUNTY
550595,PASCO COUNTY
374683,PASCO COUNTY
359022,PASCO COUNTY
626871,PASCO COUNTY
144975,PASCO COUNTY
556761,PASCO COUNTY
331516,PASCO COUNTY
700589,PASCO COUNTY
529723,PASCO COUNTY
757056,PASCO COUNTY
662448,PASCO COUNTY
146858,PASCO COUNTY
788221,PASCO COUNTY
796840,PASCO COUNTY
728362,PASCO COUNTY
337160,PASCO COUNTY
290905,PASCO COUNTY
328692,PASCO COUNTY
478802,PASCO COUNTY
336193,PASCO COUNTY
955043,PASCO COUNTY
482153,PASCO COUNTY
650615,PASCO COUNTY
234018,PASCO COUNTY
315545,PASCO COUNTY
862407,PASCO COUNTY
687747,PASCO COUNTY
882540,PASCO COUNTY
340792,PASCO COUNTY
630523,PASCO COUNTY
141149,PASCO COUNTY
262144,PASCO COUNTY
687480,PASCO COUNTY
479400,PASCO COUNTY
288499,PASCO COUNTY
342611,PASCO COUNTY
899172,PASCO COUNTY
870448,PASCO COUNTY
432958,PASCO COUNTY
810231,PASCO COUNTY
324078,PASCO COUNTY
343494,PASCO COUNTY
611631,PASCO COUNTY
993831,PASCO COUNTY
139600,PASCO COUNTY
613460,PASCO COUNTY
609894,PASCO COUNTY
202438,PINELLAS COUNTY
377591,PINELLAS COUNTY
888750,PINELLAS COUNTY
229598,PINELLAS COUNTY
952935,PINELLAS COUNTY
343331,PINELLAS COUNTY
669080,PINELLAS COUNTY
781263,PINELLAS COUNTY
916893,PINELLAS COUNTY
446068,PINELLAS COUNTY
106264,PINELLAS COUNTY
375963,PINELLAS COUNTY
138004,PINELLAS COUNTY
139380,PINELLAS COUNTY
822043,PINELLAS COUNTY
835296,PINELLAS COUNTY
300032,PINELLAS COUNTY
907723,PINELLAS COUNTY
531230,PINELLAS COUNTY
721154,PINELLAS COUNTY
931950,PINELLAS COUNTY
622601,PINELLAS COUNTY
348620,PINELLAS COUNTY
543064,PINELLAS COUNTY
441718,PINELLAS COUNTY
563250,PINELLAS COUNTY
362505,PINELLAS COUNTY
409276,PINELLAS COUNTY
259809,PINELLAS COUNTY
444547,PINELLAS COUNTY
469965,PINELLAS COUNTY
186660,PINELLAS COUNTY
192476,PINELLAS COUNTY
921703,PINELLAS COUNTY
687574,PINELLAS COUNTY
252045,PINELLAS COUNTY
732204,PINELLAS COUNTY
663353,PINELLAS COUNTY
874335,PINELLAS COUNTY
767582,PINELLAS COUNTY
915609,PINELLAS COUNTY
623933,PINELLAS COUNTY
817006,PINELLAS COUNTY
514807,PINELLAS COUNTY
109950,PINELLAS COUNTY
190427,PINELLAS COUNTY
258530,PINELLAS COUNTY
826943,PINELLAS COUNTY
967497,PINELLAS COUNTY
109906,PINELLAS COUNTY
666753,PINELLAS COUNTY
941814,PINELLAS COUNTY
663066,PINELLAS COUNTY
477860,PINELLAS COUNTY
196851,PINELLAS COUNTY
382665,PINELLAS COUNTY
696285,PINELLAS COUNTY
272742,PINELLAS COUNTY
889413,PINELLAS COUNTY
169552,PINELLAS COUNTY
835382,PINELLAS COUNTY
469174,PINELLAS COUNTY
664998,PINELLAS COUNTY
343579,PINELLAS COUNTY
309899,PINELLAS COUNTY
740085,PINELLAS COUNTY
413841,PINELLAS COUNTY
933309,PINELLAS COUNTY
307927,PINELLAS COUNTY
216642,PINELLAS COUNTY
604331,PINELLAS COUNTY
869899,PINELLAS COUNTY
430717,PINELLAS COUNTY
614977,PINELLAS COUNTY
656879,PINELLAS COUNTY
764180,PINELLAS COUNTY
463561,PINELLAS COUNTY
797175,PINELLAS COUNTY
143414,PINELLAS COUNTY
825304,PINELLAS COUNTY
111949,PINELLAS COUNTY
103551,PINELLAS COUNTY
657015,PINELLAS COUNTY
746704,PINELLAS COUNTY
166972,PINELLAS COUNTY
949720,PINELLAS COUNTY
792963,PINELLAS COUNTY
367030,PINELLAS COUNTY
594660,PINELLAS COUNTY
360785,PINELLAS COUNTY
847570,PINELLAS COUNTY
196088,PINELLAS COUNTY
166064,PINELLAS COUNTY
507269,PINELLAS COUNTY
335445,PINELLAS COUNTY
451921,PINELLAS COUNTY
859202,PINELLAS COUNTY
584224,PINELLAS COUNTY
603769,PINELLAS COUNTY
575194,PINELLAS COUNTY
708726,PINELLAS COUNTY
645213,PINELLAS COUNTY
175829,PINELLAS COUNTY
546178,PINELLAS COUNTY
938910,PINELLAS COUNTY
592170,PINELLAS COUNTY
827844,PINELLAS COUNTY
876385,PINELLAS COUNTY
167630,PINELLAS COUNTY
241496,PINELLAS COUNTY
780814,PINELLAS COUNTY
404309,PINELLAS COUNTY
465875,PINELLAS COUNTY
791209,PINELLAS COUNTY
322627,PINELLAS COUNTY
398149,PINELLAS COUNTY
バトルなどの動作が重い時は、設定変更により改善される場合があります。,배틀 등의 동작이 무거울 때에는 설정변경을 통해 개선되는 경우가 있습니다.
キャラ,캐릭터
攻撃力,공격력
属性,속성
タイプ,타입
種族,종족
得意武器,주무기
武器,무기
召喚石,소환석
人物,인물
スキン,스킨
図鑑,도감
所持数,소지수
"所持数<span class=""txt-possessed-summon"">	*** / ***</span>","소지수<span class=""txt-possessed-summon"">	*** / ***</span>"
"所持数<span class=""txt-possessed-weapon"">	*** / ***</span>","소지수<span class=""txt-possessed-weapon"">	*** / ***</span>"
"キャラ数<span class=""txt-possessed-npc"">	***</span>","캐릭터수<span class=""txt-possessed-npc"">	***</span>"
最近入手,최근입수
絞り込み,정렬하기
マルチバトル,멀티배틀
イベント,이벤트
ID入力,ID입력
バトル一覧,배틀일람
図鑑 キャラ一覧に戻る,도감 캐릭터일람으로 돌아가기
ルリアノートTOPに戻る,루리아노트TOP으로 돌아가기
"<div class=""txt-no-multi"">												<p>参加できるイベントマルチバトルはありません。</p>				<ul>					<li>・イベントマルチバトルは、イベントクエストを進めていくと発生します。</li>					<li>・参加条件を満たしていない場合、この一覧には表示されません。</li>				</ul>				<div class=""btn-usual-text"" data-href=""quest"">クエストへ</div>						</div><div class=""prt-assist-raid-setting""></div>","<div class=""txt-no-multi"">												<p>참가가능한 이벤트 멀티배틀이 없습니다.</p>					<ul>					<li>・이벤트 멀티배틀은 이벤트 퀘스트를 진행하가면서 발생합니다.</li>					<li>・참가조건을 만족하지 못했을 경우、이 일람에는 표시되지 않습니다.</li>				</ul>				<div class=""btn-usual-text"" data-href=""quest"">퀘스트로</div>						</div><div class=""prt-assist-raid-setting""></div>"
