orig,kr
汝、使い道を誤る事無かれ。此は歴史の理を超越せし力を秘めたる怪杖なり。醜悪な指先より放たれる激浪を制すこと叶わねば、後に残るは漠漠たる虚空のみ。
ホロウストリーム,할로우 스트림
水属性ダメージ(特大)/味方全体に水属性攻撃UP,수속성 데미지(특대) / 아군 전체에게 수속성 공격 UP
虚飾の隻腕,허식의 외팔
得意武器が「杖」「楽器」のキャラの攻撃力上昇(大)/バトル開始時から**ターンの間攻撃力上昇,"<span style=""font-size: 90%"">특기무기가 「지팡이」「악기」인 캐릭터의 공격력 상승(대) / 배틀 시작부터 **턴 동안 공격력 상승</span>"
凱歌の誓約,개선가의 서약
得意武器が「杖」「楽器」のキャラが自分に付与されている強化効果の数に応じて与ダメージ上昇,"<span style=""font-size: 90%"">특기무기가 「지팡이」「악기」인 캐릭터가 자신에게 부여된 강화 효과의 수에 따라 데미지 상승</span>"


キャットテイル,캣 테일
猫の尻尾を模した形状のステッキ。清澄な鈴の音色は聞く者の心を弾ませ、安寧たる未来と果報を授ける。
ゴーニャンウェイ,고 냥웨이
ふわふわしっぽ,푹신푹신 꼬리
自由のかたち,자유의 형태
連続攻撃確率UP/回避率UP　◆メイン装備時/主人公のみ,연속공격 확률 UP / 회피율 UP　◆메인 장비시 / 주인공만


シルフィウム,실피움
古代に滅びたとされる幻の植物が絡みついた杖。ハートに象られた先端は太古の時代より永遠不変たる愛を表し、扱う者に清冽な叡智を問う。
エンタングルハート,인탱글 하트
闇属性ダメージ(特大)/自分のダメージ上限UP/ガッツ効果,암속성 데미지(특대) / 자신의 데미지 상한 UP / 거츠 효과


絶対否定の杖,절대부정의 지팡이
「終末」を目論み世界の破滅を望んだ孤高の研究者は、叡智の果てに畏怖たる産物を創造した。永遠の殷盛を夢想する連綿たる祈りは、森羅万象を否定し、高邁な才気を授ける。
アポカリプス・グレイシア＋,아포칼립스 글레이셔＋
水属性ダメージ(特大)/味方全体に玉水の刻印を付与/スキルに応じた追加効果,수속성 데미지(특대) / 아군 전체에게 옥수의 각인을 부여 / 스킬에 따른 추가 효과


永遠拒絶の杖,영원거절의 지팡이
力は破滅、意志は怨憎、祈りは凶禍の表裏なり。廉潔なる誓願は清けき慈悲を以て罪業を掻き消し、理を拒絶する無の極みに、高遠な浄福に導く。


氷星の煌杖,빙성의 휘장
青白く輝く氷の杖。振りかざせば氷が走り、空気すら凍る。敵は逃げること叶わず永久に動きを止め、辺りは氷牢と呼ばれた。
フリーレン・アルプ・トラウム,프리렌 알프 트라움
水属性ダメージ(特大)/味方全体の奥義ゲージUP(**%),수속성 데미지(특대) / 아군 전체의 오의 게이지 UP(**%)


美と慈愛の杖,미와 자애의 지팡이
天司ガブリエルに与えられた水の加護が極まり、真なる力を宿した杖。淡く輝く蒼き羽は奔流を呼び、慈愛の水にて凡ての穢れを洗い浄める。荘厳たる輝きを放つ美の杖を携えし者は、昏き混沌の世を照らす希望の光となる。
ラヴィング・ワード,러빙 워드
水属性ダメージ(特大)/味方全体の水属性攻撃UP/火属性ダメージ軽減,수속성 데미지(특대) / 아군 전체의 수속성 공격 UP / 화속성 데미지 경감
ガブリエルの祝福III,가브리엘의 축복 III



エウリピデス,에우리피데스
ある詩人が綴った悲劇を取りまとめた詩集。装丁には物語に度々登場する「蛇の髪を持つ女」の意匠が施されている。この「蛇の髪を持つ女」は、かつて詩人が一度だけ妻を本気で怒らせてしまった際、怒りに満ちた妻の長い髪がまるで蛇のように見えたことで生まれたのだという。
フルグライト,풀구라이트
土属性ダメージ(特大)/魔眼の石化効果,토속성 데미지(특대) / 마안의 석화 효과


三相女神,삼상여신
栄光と勝利を授けると言われる伝説の女神を象った杖。栄光を求めし者に比類なき力を与える。ひとたび願えば最期、命尽きるまで戦場を駆け巡り日常に戻ることを許さない。
トリプル・ゴッデス,트리플 가디스


オンリー・プリティ・ガール,온리 프리티 걸
カワイイをテーマに美少女錬金術師が定番の杖をコーデ！　チェックのリボンでボリューム感とガーリーを演出しながら、薔薇をアクセントに添えることでエレガントさも◎。ポップでキュートなシルエットは浜辺の視線を惹きつけること間違いなし！　カワイイをいっぱい詰めた最強おしゃれアイテムを手に、今年の夏は盛り上がっちゃお☆
アルティメット・キューティ,얼티메이트 큐티
水属性ダメージ(特大)/味方全体に玉水の刻印を付与,수속성 데미지(특대) / 아군 전체에게 옥수의 각인을 부여
理外の美少女,이해할 수 없는 미소녀
味方全体がクリティカル発動時にダメージ上限UP　◆メイン装備時,아군 전체가 크리티컬 발동시 데미지 상한 UP　◆메인 장비시


聖域の錫杖,성역의 석장
白雲の守護者が齎す聖なる雨は泉に注がれ、泉はやがて青く透き通る杖を生んだ。幾多の旅人の喉を潤してきたその水は、杖に形を変えても持ち手に至上の幸福を齎すだろう。
レゾナンス・スタッフ,레저넌스 스태프
装備している「杖」の数が多いほど連続攻撃確率上昇,장비한 「지팡이」의 수가 많을수록 연속공격 확률 상승


支配の天秤,지배의 천칭
繁栄か衰退か。秩序か混沌か。陰か陽か。生か死か。天秤は大いなる公正さを以て、この世の理を秤にかけた。真理を知るのは、これを手にする者のみである。
ソール・イコーリティ,솔 이퀄리티
装備している武器が全て異なる時、攻撃UP/ダメージ上限UP,장비한 무기가 모두 다르면 공격 UP / 데미지 상한 UP


サマーメモリーリークス,서머 메모리 리크스
忘れがたい想い出を綴り、ひっそりと閉じ込めた秘密の書物。秘められた心は焔となって溢れ出し、夏の夜の夢のような妖しい揺らめきを見せるのだった。
ティアーモ,티아모
闇属性ダメージ(特大)/*番目までに配置されたキャラのHP回復/奥義ゲージUP(**%),암속성 데미지(특대) / *번 자리까지 배치된 캐릭터의 HP 회복 / 오의 게이지 UP(**%)


ウィッチブルーム,위치 블룸
気弱な少女がハロウィンを楽しめるようにと、とある魔女がプレゼントした魔法の箒。ひとたび跨れば可愛らしい装飾が愉快に踊り出し、少女の体もフワフワと浮かび上がったという。
スイーツストリーム,스위트 스트림
土属性ダメージ(特大)/自分のダメージアビリティ再使用間隔を*ターン短縮/アビリティダメージ上限UP,토속성 데미지(특대) / 자신의 데미지 어빌리티 재사용 간격을 *턴 단축 / 어빌리티 데미지 상한 UP


ネーレウスの杖,네레우스의 지팡이
編み上げられた水流によって形作られているようにも見える、精緻な細工の杖。柔らかく花開いたような意匠には海神の加護が宿っており、この杖に祈念すれば水面が穏やかになると言い伝えられている。
ライムオンフラワー,라임 온 플라워
水属性ダメージ(大)/味方全体の水属性攻撃UP,수속성 데미지(대) / 아군 전체의 수속성 공격 UP
海神の予言,해신의 예언
装備している「杖」の数が多いほど最大HP上昇,장비한 「지팡이」의 수가 많을수록 최대 HP 상승


ホーリーナイトセプター,홀리나이트 셉터
マギサの愛用する杖。マギサの扱う魔法に合わせてその性質を変化させ、あらゆる魔法の触媒となる。彼女がなにがしかの魔法を使った影響か、聖夜が近づくにつれて色が変わっていったようだ。その理由をマギサ本人に問うても、妖艶な笑みを返されるだけであった。
グラス・スウォーム,글라스 스웜
土属性ダメージ(特大)/自分の奥義性能UP(*回),토속성 데미지(특대) / 자신의 오의 성능 UP(*회)


カラダンダ,칼라단다
継ぎ接ぎされたような統一感のない形状が特徴的な杖。主に演舞で用いられるが、舞が激しさを増すと共に杖に刻まれた意匠は妖しく輝き、様々な災厄を呼び寄せると言われている。
リグ・ヴェーダ,리그베다
火属性ダメージ(特大)/味方全体のHPを回復,화속성 데미지(특대) / 아군 전체의 HP를 회복


ゴライコウ,해돋이
初日の出の絵があしらわれた提灯を先端部に取り付けた杖。使用者の魔力によって提灯が発光する仕掛けとなっており、力あるものが握れば初日の出を凌ぐ光を放ち、世界から夜を消し去るとまで言われている。
ハツヒカゲ,설날의 아침햇살
土属性ダメージ(特大)/味方全体のHPを回復,토속성 데미지(특대) / 아군 전체의 HP를 회복
サンライト・ブースト,선라이트 부스트
回復アビリティを使用時に味方全体の土属性攻撃力UP(累積/最大*回),회복 어빌리티 사용시 아군 전체의 토속성 공격력 UP(누적/최대 *회)


ユグドラシル・ブランチ,유그드라실 브랜치
隆盛を誇る大地は至りし者に絶対の栄華を契る。芽吹く森を模すその杖は、森羅万象、生命の定めすらも従え、円環から逃れられぬ常命の愚を弄ぶ。
アクシスガーデン,액시스 가든
花樹の支配者,꽃나무의 지배자
土属性キャラの攻撃力上昇(極大),토속성 캐릭터의 공격력 상승(극대)
アストラル・アーツ,아스트랄 아츠
土属性キャラが強化効果の数に応じて、アビリティダメージ上限UP<br>◆メイン装備時,토속성 캐릭터가 강화 효과의 수에 따라 어빌리티 데미지 상한 UP ◆메인 장비시


ドラゴニックロッド,드래고닉 로드
リンドヴルムの角を思わせる、深い赤色をした杖。膨大な魔力が秘められており、常人では触れることすら叶わない。然るべき者が振るうならば、空の景色をも一変させることができるという。
飄風の檻＋,표풍의 우리＋
